,Device Name,Markets,link
282,CYTO-STAT/COULTER CLONE T11-FITC,Austria. (From None to None) | Belgium. (From None to None) | Bulgaria. (From None to None) | Croatia. (From None to None) | Cyprus. (From None to None) | Czech Republic. (From None to None) | Denmark. (From None to None) | Estonia. (From None to None) | Finland. (From None to None) | France. (From None to None) | Germany. (From None to None) | Greece. (From None to None) | Hungary. (From None to None) | Iceland. (From None to None) | Ireland. (From None to None) | Italy. (From None to None) | Latvia. (From None to None) | Liechtenstein. (From None to None) | Lithuania. (From None to None) | Luxembourg. (From None to None) | Malta. (From None to None) | Netherlands. (From None to None) | Norway. (From None to None) | Poland. (From None to None) | Portugal. (From None to None) | Romania. (From None to None) | Slovakia. (From None to None) | Slovenia. (From None to None) | Spain. (From None to None) | Sweden. (From None to None) | Turkey. (From None to None) | United Kingdom (Northern Ireland only). (From None to None),https://ec.europa.eu/tools/eudamed/#/screen/search-device/77c38e1c-9339-468c-a9f8-fd2aa8842d0e
283,CYTO-STAT/COULTER CLONE MsIgG1-RD1/MsIgG2a-FITC,Ireland. (From None to None) | Italy. (From None to None) | Latvia. (From None to None) | Liechtenstein. (From None to None) | Lithuania. (From None to None) | Luxembourg. (From None to None) | Malta. (From None to None) | Netherlands. (From None to None) | Norway. (From None to None) | Poland. (From None to None) | Portugal. (From None to None) | Romania. (From None to None) | Slovakia. (From None to None) | Slovenia. (From None to None) | Spain. (From None to None) | Sweden. (From None to None) | Turkey. (From None to None) | United Kingdom (Northern Ireland only). (From None to None) | Austria. (From None to None) | Belgium. (From None to None) | Bulgaria. (From None to None) | Croatia. (From None to None) | Cyprus. (From None to None) | Czech Republic. (From None to None) | Denmark. (From None to None) | Estonia. (From None to None) | Finland. (From None to None) | France. (From None to None) | Germany. (From None to None) | Greece. (From None to None) | Hungary. (From None to None) | Iceland. (From None to None),https://ec.europa.eu/tools/eudamed/#/screen/search-device/3cc38cd8-8c79-4fb2-9deb-d9b2147f8cae
284,Access CMV IgG Calibrators,Liechtenstein. (From None to None) | Lithuania. (From None to None) | Luxembourg. (From None to None) | Malta. (From None to None) | Netherlands. (From None to None) | Norway. (From None to None) | Poland. (From None to None) | Portugal. (From None to None) | Romania. (From None to None) | Slovakia. (From None to None) | Austria. (From None to None) | Belgium. (From None to None) | Bulgaria. (From None to None) | Croatia. (From None to None) | Cyprus. (From None to None) | Czech Republic. (From None to None) | Denmark. (From None to None) | Estonia. (From None to None) | Finland. (From None to None) | France. (From None to None) | Germany. (From None to None) | Greece. (From None to None) | Hungary. (From None to None) | Iceland. (From None to None) | Ireland. (From None to None) | Italy. (From None to None) | Latvia. (From None to None) | Slovenia. (From None to None) | Spain. (From None to None) | Sweden. (From None to None) | Turkey. (From None to None) | United Kingdom (Northern Ireland only). (From None to None),https://ec.europa.eu/tools/eudamed/#/screen/search-device/5dd0de60-d3eb-4b38-80b4-fcdb0d8914e1
285,Access CMV IgM,Malta. (From None to None) | Netherlands. (From None to None) | Norway. (From None to None) | Poland. (From None to None) | Portugal. (From None to None) | Romania. (From None to None) | Slovakia. (From None to None) | Slovenia. (From None to None) | Spain. (From None to None) | Sweden. (From None to None) | Turkey. (From None to None) | United Kingdom (Northern Ireland only). (From None to None) | Austria. (From None to None) | Belgium. (From None to None) | Bulgaria. (From None to None) | Croatia. (From None to None) | Cyprus. (From None to None) | Czech Republic. (From None to None) | Denmark. (From None to None) | Estonia. (From None to None) | Finland. (From None to None) | France. (From None to None) | Germany. (From None to None) | Greece. (From None to None) | Hungary. (From None to None) | Iceland. (From None to None) | Ireland. (From None to None) | Italy. (From None to None) | Latvia. (From None to None) | Liechtenstein. (From None to None) | Lithuania. (From None to None) | Luxembourg. (From None to None),https://ec.europa.eu/tools/eudamed/#/screen/search-device/c3e767f2-3bb7-43d0-83d8-93cae9abf074
286,CYTO-STAT/COULTER CLONE MsIgG1-RD1/MsIgG1-FITC,Austria. (From None to None) | Belgium. (From None to None) | Bulgaria. (From None to None) | Croatia. (From None to None) | Cyprus. (From None to None) | Czech Republic. (From None to None) | Denmark. (From None to None) | Estonia. (From None to None) | Finland. (From None to None) | France. (From None to None) | Germany. (From None to None) | Greece. (From None to None) | Hungary. (From None to None) | Iceland. (From None to None) | Ireland. (From None to None) | Italy. (From None to None) | Latvia. (From None to None) | Liechtenstein. (From None to None) | Lithuania. (From None to None) | Luxembourg. (From None to None) | Malta. (From None to None) | Netherlands. (From None to None) | Norway. (From None to None) | Poland. (From None to None) | Portugal. (From None to None) | Romania. (From None to None) | Slovakia. (From None to None) | Slovenia. (From None to None) | Spain. (From None to None) | Sweden. (From None to None) | Turkey. (From None to None) | United Kingdom (Northern Ireland only). (From None to None),https://ec.europa.eu/tools/eudamed/#/screen/search-device/7c4b410e-d575-4a3c-ae3b-870e11e0f146
287,Access CMV IgG,Austria. (From None to None) | Belgium. (From None to None) | Bulgaria. (From None to None) | Croatia. (From None to None) | Cyprus. (From None to None) | Czech Republic. (From None to None) | Denmark. (From None to None) | Estonia. (From None to None) | Finland. (From None to None) | France. (From None to None) | Germany. (From None to None) | Greece. (From None to None) | Hungary. (From None to None) | Iceland. (From None to None) | Ireland. (From None to None) | Italy. (From None to None) | Latvia. (From None to None) | Liechtenstein. (From None to None) | Lithuania. (From None to None) | Luxembourg. (From None to None) | Malta. (From None to None) | Netherlands. (From None to None) | Norway. (From None to None) | Poland. (From None to None) | Portugal. (From None to None) | Romania. (From None to None) | Slovakia. (From None to None) | Slovenia. (From None to None) | Spain. (From None to None) | Sweden. (From None to None) | Turkey. (From None to None) | United Kingdom (Northern Ireland only). (From None to None),https://ec.europa.eu/tools/eudamed/#/screen/search-device/9caed012-9b76-45c0-8489-7a8513e11546
288,CYTO-STAT/COULTER CLONE MsIgG1-RD1,Portugal. (From None to None) | Romania. (From None to None) | Slovakia. (From None to None) | Slovenia. (From None to None) | Spain. (From None to None) | Sweden. (From None to None) | Turkey. (From None to None) | United Kingdom (Northern Ireland only). (From None to None) | Austria. (From None to None) | Belgium. (From None to None) | Bulgaria. (From None to None) | Croatia. (From None to None) | Cyprus. (From None to None) | Czech Republic. (From None to None) | Denmark. (From None to None) | Estonia. (From None to None) | Finland. (From None to None) | France. (From None to None) | Germany. (From None to None) | Greece. (From None to None) | Hungary. (From None to None) | Iceland. (From None to None) | Ireland. (From None to None) | Italy. (From None to None) | Latvia. (From None to None) | Liechtenstein. (From None to None) | Lithuania. (From None to None) | Luxembourg. (From None to None) | Malta. (From None to None) | Netherlands. (From None to None) | Norway. (From None to None) | Poland. (From None to None),https://ec.europa.eu/tools/eudamed/#/screen/search-device/41354806-b461-4d5e-94aa-f1f7f4fe7d64
289,CYTO-STAT/COULTER CLONE CD3(IgG1)-FITC/84-RD1,Austria. (From None to None) | Belgium. (From None to None) | Bulgaria. (From None to None) | Croatia. (From None to None) | Cyprus. (From None to None) | Czech Republic. (From None to None) | Denmark. (From None to None) | Estonia. (From None to None) | Finland. (From None to None) | France. (From None to None) | Germany. (From None to None) | Greece. (From None to None) | Hungary. (From None to None) | Iceland. (From None to None) | Ireland. (From None to None) | Italy. (From None to None) | Latvia. (From None to None) | Liechtenstein. (From None to None) | Lithuania. (From None to None) | Luxembourg. (From None to None) | Malta. (From None to None) | Netherlands. (From None to None) | Norway. (From None to None) | Poland. (From None to None) | Portugal. (From None to None) | Romania. (From None to None) | Slovakia. (From None to None) | Slovenia. (From None to None) | Spain. (From None to None) | Sweden. (From None to None) | Turkey. (From None to None) | United Kingdom (Northern Ireland only). (From None to None),https://ec.europa.eu/tools/eudamed/#/screen/search-device/b16c7af8-ad87-4caa-b8f4-2d2b846c28de
290,CYTO-STAT/COULTER CLONE B4-FITC,Austria. (From None to None) | Belgium. (From None to None) | Bulgaria. (From None to None) | Croatia. (From None to None) | Cyprus. (From None to None) | Czech Republic. (From None to None) | Denmark. (From None to None) | Estonia. (From None to None) | Finland. (From None to None) | France. (From None to None) | Germany. (From None to None) | Greece. (From None to None) | Hungary. (From None to None) | Iceland. (From None to None) | Ireland. (From None to None) | Italy. (From None to None) | Latvia. (From None to None) | Liechtenstein. (From None to None) | Lithuania. (From None to None) | Luxembourg. (From None to None) | Malta. (From None to None) | Netherlands. (From None to None) | Norway. (From None to None) | Poland. (From None to None) | Portugal. (From None to None) | Romania. (From None to None) | Slovakia. (From None to None) | Slovenia. (From None to None) | Spain. (From None to None) | Sweden. (From None to None) | Turkey. (From None to None) | United Kingdom (Northern Ireland only). (From None to None),https://ec.europa.eu/tools/eudamed/#/screen/search-device/3f14e8ea-f5b1-4ddf-967d-85c8c883e978
291,Access Toxo IgG QC ,Austria. (From None to None) | Belgium. (From None to None) | Bulgaria. (From None to None) | Croatia. (From None to None) | Cyprus. (From None to None) | Czech Republic. (From None to None) | Denmark. (From None to None) | Estonia. (From None to None) | Finland. (From None to None) | France. (From None to None) | Germany. (From None to None) | Greece. (From None to None) | Hungary. (From None to None) | Iceland. (From None to None) | Ireland. (From None to None) | Italy. (From None to None) | Latvia. (From None to None) | Liechtenstein. (From None to None) | Lithuania. (From None to None) | Luxembourg. (From None to None) | Malta. (From None to None) | Netherlands. (From None to None) | Norway. (From None to None) | Poland. (From None to None) | Portugal. (From None to None) | Romania. (From None to None) | Slovakia. (From None to None) | Slovenia. (From None to None) | Spain. (From None to None) | Sweden. (From None to None) | Turkey. (From None to None) | United Kingdom (Northern Ireland only). (From None to None),https://ec.europa.eu/tools/eudamed/#/screen/search-device/779efb78-f0e0-4deb-81ac-6121d3cbfc87
