,Actor ID/SRN,Actor/Organisation name,Applicable legislation,EUDAMED DI code,Kit,Risk class,Companion diagnostic,Near patient testing,Patient self testing,Professional testing,Reagent,Instrument,Device name,Presence of human tissues and cells or their derivatives,Presence of animal tissues and cells or their derivatives,Presence of cells or substances of microbial origin,link
2662,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-ECH01010564W / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Cystatin C (Cys C),No,Yes,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/e6a1d8b1-bc19-4b2d-91bd-bfeaaa8ae7f7
2663,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-ECH010105954 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Cystatin C (Cys C) Assay Kit by Colloidal Gold Enhanced Immunoturbidimetry Method,No,Yes,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/39a2aae3-132b-41d0-a73d-7fa1df90ae3f
2664,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-ECH01010604M / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Urinary Microalbumin (mAlb),No,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/dec76578-6021-4f51-8a08-8a688842ce70
2665,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-ECH01010614P / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Neutrophil Gelatinase-associated Lipocalin (NGAL),No,Yes,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/4fe5f0b0-1df5-4557-afc3-139128b8d03a
2666,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-ECH01010624R / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,α1-Microglobulin (α1-MG),No,Yes,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/e041b8f4-2c85-4f57-a0f9-5dda2721bab4
2667,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-ECH01010634T / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Cerebrospinal Fluid/Urinary Total Protein（CSF/U-TP）,No,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/5f3a2098-cf50-433e-8e7c-614e492c692f
2668,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-ECH01010714S / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Cystatin C (Cys C) Assay Kit by Colloidal Gold Enhanced Immunoturbidimetry Method,No,Yes,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/cf8179fa-9650-42e3-a858-e68874d02827
2669,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-ECH01011014A / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Glucose GOD-PAP,No,No,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/0d0a759d-c2a5-4278-b961-177047f1c64e
2670,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-ECH01011024C / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Glucose HK,No,No,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/f35958a6-483d-4768-a682-9dd720e61e1b
2671,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-ECH01011034E / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Fructosamine (FMN) ,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/e46b8db1-44c3-4243-b0eb-761d02ddb1b2
2672,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-ECH01011514R / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Triglycerides (TG),No,No,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/244603a5-d9ce-4344-9dbc-e9b954d44e35
2673,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-ECH01011524T / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Total Cholesterol (TC),No,No,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/45e35a87-1c22-4128-acb4-4ccf32c2c591
2674,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-ECH010115755 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Apolipoprotein AⅠ (ApoAⅠ),No,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/df728164-2b5e-496a-b246-50a6964a3173
2675,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-ECH010115857 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Apolipoprotein B (ApoB),No,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/fcbddc73-4a4a-469a-8f8b-c2b37838c019
2676,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-ECH01011614U / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,High Density Lipoprotein Cholesterol (HDL-C),No,No,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/2f5e0751-257d-4c88-be83-b24af4e2acff
2677,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-ECH01011624W / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Low Density Lipoprotein Cholesterol (LDL-C),No,No,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/3fac860e-9604-44b7-8e9e-023854f22f8c
2678,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-ECH01011634Y / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Lipoprotein (a)(LP(a)),No,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/55b307bf-9020-4de3-bc28-28eebaadf8be
2679,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-ECH01012014F / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Alanine Aminotransferase (ALT),No,No,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/c84b8281-f53a-44a4-bda5-26277b3bc772
2680,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-ECH01012024H / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Aspartate Aminotransferase (AST),No,No,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/add9f015-cae9-44f6-9891-b941400ba4da
2681,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-ECH01012034K / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Alkaline Phosphatase (ALP),No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/b0ced31f-f06c-4948-bc9e-c90530832128
2682,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-ECH01012044M / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,γ-Glutamyltransferase （γ-GT）,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/ace4b9d6-e384-477e-be3c-1715ad85e4bf
2683,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-ECH01012064R / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Adenosine Deaminase (ADA) Assay Kit by Enzymatic Method,No,No,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/1bc41e4b-a900-41ac-b2b5-e5e1df7c0b5a
2684,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-ECH01012084V / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Lactate Dehydrogenase(LD) ,No,No,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/7b4aa7ae-38b4-4a18-ae21-d161a70fcd1e
2685,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-ECH01012094X / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,α-Hydroxybutyrate Dehydrogenase (α-HBDH),No,No,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/86cf26c9-3c68-4a60-a4ad-ee228e8e97ec
2686,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-ECH01012104G / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Creatine Kinase (CK) ,No,No,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/bef2a226-b73d-45d9-b7d9-0dfe0b86f8bd
2687,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-ECH01012114J / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Creatine Kinase Isoenzyme MB（CK-MB）,No,No,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/beed2388-d859-42d9-8aa7-bd8e27b73fc7
2688,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-ECH01012114J / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Creatine Kinase Isoenzyme MB（CK-MB）,No,No,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/1d9efefc-1fef-424c-9145-1d1d5e450202
2689,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-ECH01012154S / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,AFU,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/bfbf34aa-fbef-403f-a248-c486970d1e81
2690,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-ECH01012164U / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,α-Amylase (AMY) ,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/760c5ab1-6adc-473a-b1dd-f9f8393551a8
2691,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-ECH01012174W / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Cholinesterase (ChE),No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/c5eb6a3b-f449-4d28-864b-405cdf67654e
2692,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-ECH01012184Y / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,5′-Nucleotidase (5'-NT) ,No,No,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/e2ef7f1e-fbae-4b50-b682-4f507ccd94a1
2693,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-ECH01012514W / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Calcium (Ca),No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/d96365f5-259f-495e-bd6e-c6344c0b292a
2694,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-ECH01012524Y / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Magnesium (Mg),No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/86497572-5979-4b81-acfd-794129101c8e
2695,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-ECH010125454 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Carbon Dioxide (CO2),No,No,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/fd7ac9f3-ea3e-4dd7-8bb4-adadc743627f
2696,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-ECH010125658 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Carbon Dioxide (CO2-cond),No,No,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/48aaf813-fe52-4c66-928c-48862c60e0e1
2697,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-ECH01012575A / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Inorganic Phosphorus (P),No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/f8773d30-1604-4417-9205-38fb46715421
2698,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-ECH01013034Q / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,C-reactive protein (CRP),No,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/2b14c4df-df81-4894-b472-488b6e1522f4
2699,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-ECH01013064W / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Immunoglobulin G (IgG) ,No,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/57e130ff-d15b-4580-973a-4207b652391b
2700,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-ECH01013074Y / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Immunoglobulin A (IgA) ,No,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/70b68b85-db99-4ffb-ac71-5c331e5166c4
2701,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-ECH010130852 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Immunoglobulin M (IgM) ,No,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/d13196ab-19d5-467b-89ef-81a6e6887b1d
2702,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-ECH010130954 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Complement 3 (C3),No,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/9de19367-88a5-462f-af5e-55550e64ea74
2703,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-ECH01013104M / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Complement 4 (C4),No,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/fd575bc6-7922-483e-8a4b-16cc380d1bec
2704,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-ECH01013114P / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,high sensitivity C-reactive protein  (hs-CRP),No,Yes,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/b77443e0-98fc-4d16-b477-a97742954c30
2705,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-ECH01013144V / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Anti-Streptolysin O (ASO) ,No,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/35ff81b3-dc9f-432b-bfeb-846799d33bd7
2706,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-ECH01013154X / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Rheumatoid Factor (RF),No,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/e4c5a032-9a91-4341-80b5-dcfdad04d226
2707,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-ECH010135153 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Homocysteine (Hcy),Yes,No,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/88492a3d-1b5b-4ab6-be26-98103405f083
2708,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-ECH01020614W / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Neutrophil Gelatinase-associated Lipocalin (NGAL),No,Yes,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/c0460b73-613d-415b-b899-603c0ff3133a
2709,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-ECH01020624Y / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,α1-Microglobulin (α1-MG),No,Yes,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/fc8ebccb-c035-4121-a676-413286d70a82
2710,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-ECH010206352 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Cerebrospinal Fluid/Urinary Total Protein（CSF/U-TP）,No,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/99ae7c00-763a-489c-a9c5-d9c884e7ac22
2711,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-ECH01021034M / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Fructosamine (FMN) ,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/1d5785e3-9617-4d19-8aae-1a20a5db5040
2712,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-ECH01022565F / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Carbon Dioxide (CO2-cond),No,No,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/077cfe20-0b52-4e14-a59a-c61e874dfa0a
2713,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-ECH01030024M / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Albumin (Alb),No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/109b55be-1c82-402b-942d-cb1e84f89253
2714,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-ECH01030054T / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Total Bile Acids (TBA) Assay Kit by Enzyme Cycle Method,No,No,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/598f0b44-e047-485a-a4e9-42d6ecf1b85f
2715,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-ECH01030555A / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,β2-Microglobulin（β2-MG）,No,Yes,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/0acb5c1f-51b6-413e-a3f6-0c8fb5a392e9
2716,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-ECH010306155 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Neutrophil Gelatinase-associated Lipocalin (NGAL),No,Yes,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/ed9a48c5-e8b5-4e6c-9a48-b1385e6bfc00
2717,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-ECH010306257 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,α1-Microglobulin (α1-MG),No,Yes,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/2a6bd8b2-ce61-443b-9ec5-e3adb635fb7f
2718,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-ECH01031575K / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Apolipoprotein AⅠ (ApoAⅠ),No,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/9fa46e0a-b1fe-4d51-adb3-c066e66ae4c2
2719,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-ECH01031585M / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Apolipoprotein B (ApoB),No,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/4e9b8351-3838-4123-bc11-1e8457007016
2720,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-ECH01032165A / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,α-Amylase (AMY) ,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/01ea5fee-c9d9-4a9b-a5c2-702d67a68933
2721,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-ECH01032515C / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Calcium (Ca),No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/85461260-6f9b-4c0e-8727-dc4adcc78c15
2722,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-ECH01032525E / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Magnesium (Mg),No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/dbd9e90a-9917-4182-aeaf-c899da741b96
2723,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-ECH01032565N / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Carbon Dioxide (CO2-cond),No,No,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/28f37e19-4463-4a76-8049-23c1c6913c75
2724,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-ECH010331155 / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,high sensitivity C-reactive protein  (hs-CRP),No,Yes,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/831ff0d5-f343-45d0-9fda-5ecaf3bc9d68
2725,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-ECH01040545F / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Uric Acid (UA),No,No,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/edc84e9c-d613-45d4-ac81-ca7ba04cfe9a
2726,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-ECH01040615C / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Neutrophil Gelatinase-associated Lipocalin (NGAL),No,Yes,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/d6b9de9f-ad1d-4ba1-8a1d-65fed29f105c
2727,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-ECH01040625E / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,α1-Microglobulin (α1-MG),No,Yes,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/d2a9d9e3-b7ba-400d-a38d-e55019755d79
2728,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-ECH01041615H / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,High Density Lipoprotein Cholesterol (HDL-C),No,No,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/bb6ef553-d7c8-4f76-8bec-6e3940fa847f
2729,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-ECH01041625K / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Low Density Lipoprotein Cholesterol (LDL-C),No,No,Yes,https://ec.europa.eu/tools/eudamed/#/screen/search-device/a09122dd-dee6-4955-973a-5b535d7f9d01
2730,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-ECH01042045A / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,γ-Glutamyltransferase （γ-GT）,No,No,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/8ad02012-3005-4cac-ae33-40c0fcb2f8d4
2731,CN-MF-000014618,"Maccura Biotechnology Co., Ltd. ",IVDD (Directive 98/79/EC on in vitro Diagnostic Medical Devices),B-ECH01043145J / EUDAMED,Yes,IVD-GENERAL,No,No,No,Yes,Yes,No,Anti-Streptolysin O (ASO) ,No,Yes,No,https://ec.europa.eu/tools/eudamed/#/screen/search-device/5de9e6df-94a4-4084-a4dc-e71546e7fb2d
